scene_token,name,location,vehicle,num_samples,n_lidar_samples_seen,description,th_barrier,th_bicycle,th_bus,th_car,th_const_veh,th_motorcycle,th_pedestrian,th_traffic_cone,th_trailer,th_truck,vx_drive_surf,vx_other_flat,vx_sidewalk,vx_terrain,vx_manmade,vx_vegetation
c0990deaa8954a54afc86f7710f349a1,scene-0862,singapore-queenstown,n015,40,40,Motorcycles; parked bicycle; cross intersection; peds crossing crosswalk; car passing by; peds sidewalk,0,80,0,144,0,67,441,1,0,17,323144,802,79021,109547,402437,917014
212fd4c9c9174635a7ec76051c8eec9e,scene-0863,singapore-queenstown,n015,41,41,Turn right; motorcycle; cross intersection; peds on sidewalk; cars; parked bicycle,0,61,0,148,0,18,328,0,0,26,506453,880,141761,533181,292269,822126
5d5506d750cc41d8bd33840d5350d7ad,scene-0864,singapore-queenstown,n015,41,41,Car passing by; parking lot; cones; bus passing by; many peds; parked truck,0,0,44,376,0,0,222,172,0,9,532612,1717,222588,600062,304997,464805
b09162caded44198b149b4bce3558056,scene-0865,singapore-queenstown,n015,41,41,Many peds; parking lot; parked bicycle; bus; parked motorcycles; turn right; cross intersection; stopped truck; people on truck,0,0,41,502,0,25,394,0,0,43,538051,299,176870,557108,250691,767042
dac50250c406439480be8b44d2c5a634,scene-0866,singapore-queenstown,n015,41,41,Cross intersection; parking lot; peds on sidewalk; parked motorcycle,0,0,41,733,0,39,16,12,0,1,310815,0,68378,331973,181278,325294
40a2faa275fe4b9bb7412259485bb46e,scene-0868,boston-seaport,n008,41,41,Rain; turn right; bridge; peds; ships; ped with umbrella,0,0,23,309,0,0,254,0,0,0,254146,0,37784,0,440561,71706
fd0d4fdda5c04f7eb43ecd2097df56fa,scene-0869,boston-seaport,n008,41,41,Rain; peds; bridge; parked cars; parking lot; bicycle rack; jaywalker; parked bicycle,0,3,0,1587,0,3,473,30,0,143,332169,0,136106,4455,649487,130899
76b36918bd4c487581a4196ffd1b1434,scene-0870,boston-seaport,n008,40,40,Rain; waiting at red light; parked cars; peds,0,0,0,793,0,0,313,0,0,95,89188,0,37371,0,402967,32067
f55c8c62235146d895f611176fd0a5dc,scene-0871,boston-seaport,n008,41,41,Rain; parked cars; parked bicycle; peds; animal; waiting at red light,0,0,0,792,0,0,157,0,0,106,134796,0,57361,0,432540,33721
40516b7f46e548d19dfee580e9a5afa6,scene-0872,boston-seaport,n008,41,41,Rain; peds; truck; wait at red light; parked cars; parking lot; parked bicycle,0,13,9,936,0,0,239,17,0,106,267767,0,114964,11740,748037,32604
6b6a24b7ae6b40ee95d60918f7f4cb2e,scene-0873,boston-seaport,n008,40,40,Rain; waiting at intersection; jaywalkers; peds; parking lot; bus,250,40,17,1463,0,0,187,127,0,120,126523,0,39734,0,243135,6275
13be0238abba499e95ba4e6404b22223,scene-0875,boston-seaport,n008,40,40,Rain; wait at intersection; construction; truck turning,826,0,0,463,40,0,187,1118,37,76,149388,33960,11351,21177,604323,3953
e15260c4ed5b4505900d497ef92ddd2d,scene-0876,boston-seaport,n008,40,40,Rain; construction site; cones; barriers; construction worker; parked cars; parking lot; bridge; peds,830,0,0,619,64,2,137,739,23,185,421842,72465,128042,76221,618968,111586
938479858b4849dd8ceddc11c154082b,scene-0877,boston-seaport,n008,39,39,Rain; parked cars; barriers; cones; containers; truck; person standing on truck; ped; construction site; construction vehicle; parking lot; bus,1089,0,19,406,29,7,79,423,65,50,329749,0,123610,79557,453751,391672
6447a9c30b0140d783871b08104ae7b3,scene-0878,boston-seaport,n008,40,40,Rain; bus; parked cars; parked scooter; parked bicycle; waiting at intersection,80,38,27,684,0,40,40,0,19,44,132740,4551,104580,21376,261370,663423
d033fb0d79ea42b9a356fa5162172598,scene-0880,boston-seaport,n008,41,41,Rain; parked cars; parked bicycle; parked scooter; barriers; fence; bus; cones; turn left; peds,49,0,54,882,0,32,89,132,31,117,369969,11923,218754,112381,376128,992475
c31adab2faea4db6ae5673eb8a507d00,scene-0882,boston-seaport,n008,40,40,Rain; wait at intersection; truck; parked cars; peds; parking lot; turn left,0,0,0,626,0,0,123,0,0,156,171015,0,172361,73209,354386,692400
ee909cb746e44174be804f26bc971efe,scene-0883,boston-seaport,n008,41,41,Rain; peds; parking lot; truck; waiting at intersection,0,0,0,1596,0,0,290,20,23,358,217312,8299,183996,101063,321053,583929
23663ff8f4614b8bb005d67e51a69283,scene-0884,boston-seaport,n008,40,40,Rain; jaywalker; truck; parked cars; stop at red light,0,0,0,359,0,0,113,0,0,137,58416,0,61814,0,193065,10670
d58468c6097c425e89671a7b3f480acf,scene-0885,boston-seaport,n008,40,40,Rain; truck; peds; parked cars; ships,133,0,0,385,18,0,127,65,0,111,217698,29508,111005,0,601173,158887
3289046b886f4c98a676bd7e6a3c6ef1,scene-0886,boston-seaport,n008,41,41,Rain; peds; truck; ships; cones; parked cars; barriers; arrive at intersection,565,0,0,529,0,0,269,121,0,93,251857,47096,113373,31068,475224,165085
857922568e4e4fb89c3ee3010eb93c7c,scene-0887,boston-seaport,n008,40,40,Rain; truck; peds; waiting at intersection,0,0,0,582,0,0,200,0,0,148,55501,7068,59057,1513,168309,166939
dcdea563c77544bb887de11d87619d3c,scene-0888,boston-seaport,n008,40,40,Rain; peds; truck; cones; parked cars; turn right; parking lot; animal,27,0,0,969,0,0,197,105,9,475,244053,26738,176684,64529,348222,311662
53e8446852bf488bb1b09ae032918bbd,scene-0889,boston-seaport,n008,40,40,Rain; wait at intersection; bicycle racks; peds; ped with umbrella; ped crossing crosswalk; ped with bag; parking lot; truck,0,0,0,2052,0,40,201,0,40,690,140857,0,94979,10766,182218,219753
c77e6ecf108c4c8b80d35d84642c805f,scene-0890,boston-seaport,n008,40,40,Rain; parking lot; parked cars; truck; wait at intersection; parked bicycles; peds; barriers,571,0,0,794,0,0,209,0,40,434,135075,0,106471,6170,196586,278658
782f9486adbd4546a492e69b6697ef70,scene-0891,boston-seaport,n008,40,40,Rain; parking lot; parked bicycles; parked cars; bicycle rack; turn left; peds; ped crossing crosswalk; cross intersection; barriers,823,0,0,1826,0,0,396,89,18,309,291554,565,167711,6077,526735,224969
2131d9fd2c48418081875019e35cf6a2,scene-0892,boston-seaport,n008,40,40,Rain; parked cars; barriers; peds; parked bicycle; parked scooter; bicycle rack; parking lot; crossing intersection,395,30,0,1263,6,35,366,102,0,155,269525,4844,162609,137473,367417,437636
3014465d5958427aac89c4f15b6050dd,scene-0893,boston-seaport,n008,40,40,Rain; parked cars; peds; cross intersection; cones; ped crossing crosswalk; parked bicycles; cones,127,28,0,1306,0,0,446,250,0,111,215178,0,192106,2436,822599,358298
65cfdc10a42e499ea704c617e077afe0,scene-0894,boston-seaport,n008,40,40,Rain; parked cars; peds; cones; jaywalker; parked bicycle; turn left,10,60,0,1021,0,0,374,536,0,57,199415,0,192340,0,382545,217638
e083627747d8499a8c4e94c7abf941e2,scene-0895,boston-seaport,n008,41,41,Rain; parked cars; cones; peds; car leaving parking garage; cross intersection; construction site; construction vehicle; barrier,12,0,0,615,29,0,318,226,0,107,400074,0,213283,114400,547980,128170
fd4ef697de684d0a8e016a8f8ae61193,scene-0896,boston-seaport,n008,40,40,Rain; parked cars; peds; construction; fence; flooded road; construction vehicle; truck; parked motorcycles; narrow street; bus; parking lot,8,0,32,565,19,62,109,137,0,82,214354,48206,45750,1895,630630,31878
098c11f50ff2425a9ff994e004de1216,scene-0897,boston-seaport,n008,40,40,Rain; parked cars; parking lot; ped crossing crosswalk; peds,0,0,0,862,0,0,119,0,0,28,171234,0,48320,20844,447749,256474
82aa6c89bbf744a6a5a12cc171d8376e,scene-0898,boston-seaport,n008,40,40,Rain; parked cars; peds; peds crossing crosswalk; stop at red light,0,0,0,714,0,0,335,0,0,40,144477,0,61004,0,489003,33625
881da81bb35a4bdb925e0a2884ee7f0f,scene-0899,boston-seaport,n008,40,40,Rain; parked cars; peds; cross intersection; parking lot; truck; parked bicycle,0,26,16,632,0,0,243,26,0,108,278092,9193,115399,0,747048,22251
7e2d9f38f8eb409ea57b3864bb4ed098,scene-0900,boston-seaport,n008,40,40,Rain; parked cars; peds; parked bicycle; parking lot; truck; turn left,0,31,36,2094,0,0,98,198,40,106,309151,5648,137017,0,522326,795
4c5c675340d14cd88a65b5e22eb9c9c1,scene-0901,boston-seaport,n008,41,41,Rain; parked cars; parking lot; peds; ped crossing crosswalk,31,0,24,2829,0,3,114,95,19,105,257139,1609,140114,77330,412992,178532
727214583a2a478094d4f093d20c7060,scene-0902,boston-seaport,n008,40,40,Rain; parked cars; parked bicycle; parked scooter; bus; cones; peds,0,16,40,1103,0,18,193,22,0,56,167391,0,143886,21978,559696,429942
3e1f0257a4b8457486651de2d16b61ab,scene-0903,boston-seaport,n008,40,40,Rain; wait at intersection; bicycle rack; parked cars; bus; peds; ped crossing crosswalk,0,0,40,872,0,0,225,40,0,40,56871,0,38892,948,201651,211429
c164a8e8e8b8489f964f711f472789be,scene-0904,boston-seaport,n008,41,41,Rain; parked cars; bus; peds; barriers; cross intersection; ped crossing crosswalk; construction site; cones; scooter; arrive at intersection,642,0,34,739,22,15,180,177,0,64,265546,48701,82531,0,503703,251973
d3b86ca0a17840109e9e049b3dd40037,scene-0905,boston-seaport,n008,40,40,Rain; construction site; barriers; cones; peds crossing crosswalk; ship; parked cars; truck; peds; large truck,234,3,0,426,0,13,214,154,49,113,297521,23743,210318,4478,630651,192050
dce6f3f2bf6b4859abcf3268581969d3,scene-0906,boston-seaport,n008,41,41,Rain; parked cars; parked bicycle; peds; cones; cross intersection; parking lot; turning right,0,12,21,931,32,0,139,317,0,244,283532,989,272083,10654,406619,438374
01e4fcbe6e49483293ce45727152b36e,scene-0907,boston-seaport,n008,40,40,Rain; turn right; parked cars; parking lot; peds; bus; truck; waiting,0,0,45,538,0,0,10,19,46,294,165940,3630,114691,93473,177216,1262559
d01e7279da2649ef896dc42f6b9ee7ab,scene-0908,boston-seaport,n008,41,41,Rain; parked cars; truck; parked scooter; cones; ped,48,0,41,503,0,13,22,100,0,138,202684,7400,156146,88927,195037,1078005
7e8ff24069ff4023ac699669b2c920de,scene-0909,boston-seaport,n008,40,40,Rain; ped; cones; parked cars; construction site; construction vehicle; parking lot; barriers,0,0,18,580,27,0,13,442,29,18,571860,161196,198165,98371,478420,363458
a7d073bc435b4356a0a9a5ebfb61f229,scene-0910,boston-seaport,n008,40,40,Rain; parked cars; sign trailer; construction; construction vehicle; crane; cones; truck; ped with umbrella; cross intersection; bicycle; peds crossing crosswalk; bicyclist; potential jaywalkers,397,18,0,735,65,0,80,66,79,132,507955,62693,203216,6319,321204,71239
85651af9c04945c3a394cf845cb480a6,scene-0911,boston-seaport,n008,40,40,Rain; parked cars; trucks; peds crossing crosswalk; peds; parked bicycles; bicycle rack,0,64,0,1033,0,0,136,0,0,87,387407,22005,259599,19244,426621,235865
197a7e4d3de84e57af17b3d65fcb3893,scene-0912,boston-seaport,n008,40,40,Rain; parked cars; trucks; parking lot; construction vehicle,10,0,0,957,91,0,0,72,87,226,321595,3361,150305,48239,249790,101272
55b3a17359014f398b6bbd90e94a8e1b,scene-0913,boston-seaport,n008,40,40,Rain; parked cars; semi trailers; barriers; construction vehicle; parking lot; parked buses,2097,5,161,507,16,0,4,0,70,191,224031,0,13736,263790,244235,200376
a2b005c4dd654af48194ada18662c8ca,scene-0914,boston-seaport,n008,41,41,Rain; parking lot; bicycle rack; buses; jaywalker; parked scooter; arrive at intersection,90,41,68,421,0,24,41,0,23,310,229156,3498,242191,153061,354205,528181
3a2d9bf6115f40898005d1c1df2b7282,scene-0915,boston-seaport,n008,41,41,Rain; parked cars; turn left; peds; bus; truck; ped crossing crosswalk; suitcase; cones,1,8,24,979,0,28,184,72,28,108,220389,20332,103924,957,661023,47114
325cef682f064c55a255f2625c533b75,scene-0916,singapore-queenstown,n015,41,41,Parking lot; bicycle rack; parked bicycles; bus; many peds; parked scooters; parked motorcycle,0,22,41,1598,0,232,427,0,0,86,516386,0,103496,224874,399357,688040
223096a415cc45bf8ecd4c3a42251fd7,scene-0917,singapore-queenstown,n015,41,41,Peds; jaywalkers; nature; parking lot; bus; turn left,0,0,18,483,0,20,278,0,0,0,823807,0,238595,514266,215383,1050124
76ceedbcc6a54b158eba9945a160a7bc,scene-0919,singapore-queenstown,n015,41,41,Greeneries; parking lot; parked car; ped; motorcycle,0,0,0,61,0,12,11,14,0,0,334333,0,112470,106558,565208,1076467
955ff42a1990442d868cdfc0c01583d4,scene-0920,singapore-queenstown,n015,41,41,Motorcycle; parked cars; peds; truck,0,13,0,45,0,28,137,98,0,49,580493,0,112308,693874,430278,640104
112ca771e318478a88cfa692f61ffcac,scene-0921,singapore-queenstown,n015,41,41,Bus; peds; truck; turn left,0,0,22,114,0,0,82,0,0,112,688059,25037,206042,562186,176816,1098144
04219bfdc9004ba2af16d3079ecc4353,scene-0922,singapore-queenstown,n015,41,41,Buses; peds,0,0,98,28,0,0,250,0,0,18,304127,340,73415,298361,423519,601334
ee48ee50025e40b4ae27dbdf84d92825,scene-0923,singapore-queenstown,n015,40,40,Parked cars; peds on sidewalk; peds; trees; pole; intersection,0,0,69,179,26,0,129,0,0,40,306701,7833,118733,498926,428796,439826
32185f91e68f4069ab3cdd2f4f1a4ff1,scene-0924,singapore-queenstown,n015,40,40,Cleaner cleaning street; nature; parked car; trash can; parked vehicles; parked bicycle; parking lot; bump; parked bicycle,10,15,0,305,0,0,48,61,0,56,244116,3372,38253,93129,589854,834236
696a45dbd11346b794fdce43fa0a1770,scene-0925,singapore-queenstown,n015,40,40,Wait; peds crossing crosswalk; bus,0,28,26,147,0,67,193,9,0,32,394376,24154,77188,506474,402810,507763
c4df079d260241ff8015218e29b42ea7,scene-0926,singapore-queenstown,n015,41,41,Intersection; turn right; ped on the sidewalk; cars; stopped car; parked vehicles,0,27,40,266,0,41,82,0,0,38,379617,0,111053,491462,296992,775132
5521cd85ed0e441f8d23938ed09099dd,scene-0927,singapore-queenstown,n015,40,40,Parked cars; peds on sidewalk; peds; trees; intersection,0,0,51,471,0,39,102,147,0,4,591784,0,303692,679061,257811,482519
e036014a715945aa965f4ec24e8639c9,scene-0928,singapore-queenstown,n015,40,40,Peds on sidewalk; parked cars; intersection; peds on sidewalk; turn right; motorcycle; parked vehicles; tree,0,0,59,922,0,84,408,0,0,0,416305,12137,169652,401838,239041,645237
cb3e964697d448b3bc04a9bc06c9e131,scene-0929,singapore-queenstown,n015,40,40,Ped; car; turn right; peds on sidewalk; pole; signboard; intersection,0,0,0,214,0,8,103,0,0,0,238417,1146,137882,429291,331581,555937
a04daf2d0f194b2ab2ff2a47dfebc1d7,scene-0930,singapore-queenstown,n015,40,40,Intersection; ped on sidewalk; motorcycle; parked cars; bushes,0,0,0,516,0,51,59,0,0,0,298605,3561,57063,320033,217567,312514
e60ef590e3614187b7800db3e5284e1a,scene-0931,singapore-queenstown,n015,40,40,Turn right; parked scooters; nature; parking lot; peds; bump; arrive at parking bay,0,0,0,874,0,49,460,7,0,3,460172,958,172829,445201,353164,401693
209e9e9c3a2e4a399c44b6aa8be659d6,scene-0945,singapore-onenorth,n015,41,41,Enter road; turn left; workers; construction; construction vehicle; bus; back up to avoid cone; turn left; many peds,1409,0,67,352,41,0,378,802,0,20,280852,4657,86910,190566,489100,525913
93036f2be8de445aad06b727b848cea5,scene-0947,singapore-onenorth,n015,40,40,Many peds; jaywalker; parked motorcycle; turn left; parked bicycles,0,0,0,138,0,79,772,73,0,32,291356,8310,162543,126746,502502,338945
8461c1125eaf46c7abaf4ee18e8c4ee6,scene-0949,singapore-onenorth,n015,40,40,Parking lot; barriers; people at parking lot; parked bicycle; cones; peds; jaywalker,845,80,0,555,0,14,111,214,0,40,305919,6254,68336,255386,257697,814251
a4fe925930de41489b12b85b77d2f0cb,scene-0952,singapore-onenorth,n015,40,40,Parked vehicles; construction worker; parked bicycle; peds; parked vehicles; jaywalkers; ped carrying object; ped with backpack; cross intersection,0,40,0,274,0,0,240,0,0,39,180897,10804,145503,520054,625702,458613
43017e1e57174925ae241b2ebff7991b,scene-0953,singapore-onenorth,n015,40,40,Peds in sidewalk; parked vehicles; jaywalkers; parked scooter,0,0,0,79,0,16,384,0,0,0,287409,30,294988,14380,964105,537379
f77e66f97d204b5da547f6c007dc2abf,scene-0955,singapore-onenorth,n015,40,40,Parked scooter; peds; parked bicycles; jaywalker; many peds; parked car,0,15,16,234,0,23,359,4,0,0,772583,0,229015,207764,537738,383540
75548269eb0a4614a6f84ab8d7713196,scene-0956,singapore-onenorth,n015,40,40,Many peds; stopped car; peds crossing crosswalk; waiting at red light,0,0,29,509,0,36,536,76,0,0,242577,0,117875,104887,354766,327253
2135a00f664d4a3bbfb938e007befa06,scene-0957,singapore-onenorth,n015,41,41,Waiting at red light; peds; motorcycle,0,0,0,473,0,81,255,0,0,0,153266,0,75808,116164,299054,303389
02e484442a2f411b971edcf96ebbe885,scene-0958,singapore-onenorth,n015,40,40,Motorcycle; peds; ped crossing crosswalk; scooter; parked cars; person getting out of car,0,0,0,398,0,56,302,81,0,32,741918,0,267659,310044,575534,708280
31cb85777b814e0ab6ae6d146964b6ae,scene-0959,singapore-onenorth,n015,41,41,Parked vehicles; person lifting box; ped getting in van; peds; parked motorcycle,0,0,0,317,0,39,337,0,0,0,394164,79,296213,231435,602852,761937
21464a6831c1443db294d1b56a7a33a5,scene-0960,singapore-onenorth,n015,40,40,Parked motorcycle; motorcyclist; parked bicycle; peds; turn left,40,32,0,114,0,32,198,0,0,28,565812,9471,290007,434863,346484,756916
5a2aac9df32945d183fc81924ff148b6,scene-0961,singapore-onenorth,n015,41,41,Construction workers; barriers; construction vehicle; parked car; turn right; parked scooter,375,0,0,87,82,23,158,0,0,82,481831,58098,167856,424504,230160,1462939
2086743226764f268fe8d4b0b7c19590,scene-0962,singapore-onenorth,n015,41,41,Bus; many peds; changing lane; parked van; cones; low traffic,25,0,74,104,106,30,79,90,0,62,394945,598,128814,966741,131633,345921
4efbf4c0b77f467385fc2e19da45c989,scene-0963,singapore-onenorth,n015,40,40,Motorcycle; wait at intersection; cones; cars; bus,837,0,49,373,221,29,0,177,0,67,496487,8985,68151,476152,211287,234616
c92fdd793fbb4401b12782a9b8d4a499,scene-0966,singapore-onenorth,n015,41,41,Many peds; construction; peds unloading trucks; narrow road; avoidance; parked scooter; parking lot; parked bicycles,77,40,0,275,0,53,777,488,0,283,415309,3691,188709,85549,496766,397957
6776b91389394ff18e57b269863b4dbf,scene-0967,singapore-onenorth,n015,41,41,Peds on sidewalk; parked cars; parked motorcycle,0,0,0,183,0,41,496,0,0,32,260554,3889,91900,150080,444028,225796
931c5c57011944459bba3825ab8777a9,scene-0968,singapore-onenorth,n015,41,41,Wait at intersection; peds on sidewalk; turn right; cones; cross intersection,0,0,0,771,0,0,503,145,0,153,365552,26201,116867,209459,495352,246722
aacd6706a091407fb1b0e5343d27da7e,scene-0969,singapore-onenorth,n015,40,40,Cones; cars; many peds; changing lane; parking lot; parked cars; parked motorcycles,0,0,0,920,0,165,525,260,0,97,343573,8535,81894,118536,655879,198530
64bfc5edd71147858ce7446892d7f864,scene-0971,singapore-onenorth,n015,40,40,Cross T junction; peds; parked motorcycles; turn right; jaywalker,0,27,0,1311,0,59,120,0,0,51,270465,0,20379,100579,390795,167014
e005041f659c47e194cd5b18ea6fc346,scene-0972,singapore-onenorth,n015,41,41,Parked bicycles; peds; ped walk along the road; parked cars; motorcycle; bus,0,32,26,978,0,22,72,13,0,0,287985,51,17176,246385,481386,419819
55b44b64f35c48689cdca8c39b672db4,scene-0975,singapore-onenorth,n015,41,41,Wait at intersection; many peds; bus; cars,0,0,36,162,0,0,477,0,0,41,210046,0,38483,208298,144236,690260
7f03cd19d9cc4381a591fca00666d7ed,scene-0976,singapore-onenorth,n015,40,40,Wait at intersection; many peds; cars; peds crossing crosswalk,0,0,0,257,0,0,291,0,0,69,208875,0,59657,209797,130833,613545
1319a9c0288f4ff9ae32d3f33b3bae17,scene-0977,singapore-onenorth,n015,40,40,Wait at intersection; many peds; ped push a trolley; cars; peds crossing crosswalk,0,0,0,281,0,0,384,0,0,100,165471,0,38075,202862,141691,656793
8b93e49bac094cf0a1c3ea983912f89f,scene-0978,singapore-onenorth,n015,41,41,Wait at intersection; cars; motorcycle; many peds,0,0,14,250,0,39,212,0,0,41,258418,28107,55163,292992,141855,715045
8383c0b1422b46ad90e2a64ff3e91fcf,scene-0979,singapore-onenorth,n015,40,40,Many peds; motorcycle; cars; cross intersection; car overtaking us; parked bicycle,494,21,40,243,0,15,135,11,0,33,499886,329,160000,471990,184784,1176576
a2e8f126913b4f72909e06d881dc5a8b,scene-0980,singapore-onenorth,n015,41,41,Construction; many peds; lane blocked; switch lane; workers; bicycle rack; truck; parked scooter,890,0,14,104,19,16,429,561,0,103,345793,5438,154680,284277,576798,575634
2422d2652f4f42298a389a6e0dfef307,scene-0981,singapore-onenorth,n015,41,41,Construction workers; cones; many barrier; truck; construction vehicle; many peds; wait; barriers; construction zone,1543,0,41,199,75,41,401,273,0,82,221639,11166,112957,124554,250671,458980
8fe2dd6f533646b39c8e81316597c52b,scene-0982,singapore-onenorth,n015,41,41,Truck; barrier; many peds; cones; cars; wait behind intersection; construction vehicle; arrive at intersection,1718,0,0,300,79,80,403,324,0,142,201453,11150,70501,142133,223789,426838
76c632788f8c4516bef1c4297f2002f6,scene-0983,singapore-onenorth,n015,40,40,Construction vehicle; cones; peds crossing crosswalk; peds on sidewalk; motorcycle; parked bicycles,746,19,0,258,33,62,321,611,0,66,456102,26744,132905,79332,415868,482749
0be1ff07a8f148ca9535fb7f0deaf828,scene-0984,singapore-onenorth,n015,40,40,Parked bicycles; many peds; jaywalker; turn right,0,0,0,432,0,7,517,69,0,20,308050,18962,73518,154965,542952,383639
37284f813cc74496971ff58f5d37400a,scene-0988,singapore-onenorth,n015,41,41,Parking lot; turn right; cross intersection; parked bicycle; parked motorcycle; peds,0,32,0,1574,0,62,138,0,37,83,287600,0,13952,113362,396160,154883
a4bfab3710d4494aa3c9a443c1bf5573,scene-0989,singapore-onenorth,n015,40,40,Many peds; cross intersection; ped crossing crosswalk; parked bicycle,0,40,0,567,0,6,180,0,16,6,218446,0,22725,174352,279733,246527
7f6043918b234b68a61e6caab7a33346,scene-0990,singapore-onenorth,n015,41,41,Parked bicycles; peds on sidewalk; parking lot; barrier,19,25,0,1060,0,0,168,7,0,14,217049,6150,45806,264155,495378,490856
c2d5a5e7f7dc4e12b967fff22a0e1bf1,scene-0991,singapore-onenorth,n015,41,41,Parking lot; cones; ped on sidewalk,0,0,35,1532,0,0,197,114,0,0,205212,5,0,89190,359992,493928
ca6abd081eaf48689f06b5e8fcc9d369,scene-0992,singapore-queenstown,n015,41,41,Night; ped in dark; parked cars,0,0,0,117,0,13,144,42,0,0,444468,0,155999,867,346507,843261
e71f69d57d944b6cb0ffc516a88b6104,scene-0994,singapore-queenstown,n015,40,40,Night; bump; ped in dark; low traffic; roundabout,0,0,0,65,0,0,77,0,0,0,544309,0,187130,111286,136870,1015075
c6d1085c40614693a046dae3168bdb35,scene-0995,singapore-queenstown,n015,40,40,Night; ped; bus; slope; flyover,0,0,74,38,0,0,92,0,0,0,570864,0,74715,83311,308730,1032569
796e7ae080984a0ab2b96ce80f18ca3b,scene-0996,singapore-queenstown,n015,40,40,Night; gate; bus; bus stop; cyclist; peds,0,0,66,0,0,0,436,0,0,0,360577,32984,123535,32674,591291,775587
599c50b42e294116bd702c9e5cc830a3,scene-0997,singapore-queenstown,n015,41,41,Night; bridge; oncoming cars; scooter; roundabout,0,0,14,218,0,19,15,0,0,0,239571,0,2393,144461,544901,737161
242ac1b59fec4e0c9c200ffca81775e2,scene-0998,singapore-queenstown,n015,40,40,Night; roundabout; bus; ped crossing crosswalk,0,0,99,432,0,22,68,0,0,0,375186,2863,72975,408199,202969,967076
f30849d00388491fa6997a13d56c73fd,scene-0999,singapore-queenstown,n015,40,40,Night; ped; slope; distant cars; view down,0,0,67,507,0,19,39,0,0,21,836484,0,377705,1138540,191383,862828
09f67057dd8346388b28f79d9bb1cf04,scene-1000,singapore-queenstown,n015,41,41,Night; turn right; peds; lights,0,0,0,274,0,0,219,0,0,0,783382,11,223720,413606,415759,1236108
8adaf76e6005413181924e6c83053a21,scene-1001,singapore-queenstown,n015,41,41,Night; bump; bus; peds; lights,7,0,39,139,0,2,369,0,0,0,421435,0,291691,491837,415625,547431
fdf27bbde3e345bd9ac83cbe9a3c813a,scene-1002,singapore-queenstown,n015,40,40,Night; lane change; bump; turn left; peds; peds push stroller; cars,0,0,31,280,0,0,192,0,0,0,811540,6503,408065,40013,184681,1964885
126aa95f38b649fa857d48672c8ad808,scene-1003,singapore-queenstown,n015,41,41,Night; ped running; peds; bus,0,16,22,321,0,0,193,0,0,15,323977,0,98091,265643,147535,936840
edf6a55a70114f6296143ed471251804,scene-1004,singapore-queenstown,n015,41,41,Night; many peds; parking lots,0,0,30,774,0,4,650,113,0,0,612568,196,264192,504135,302827,547461
6e820d4c44b74793aacd0c7091488865,scene-1005,singapore-queenstown,n015,40,40,Night; bus; peds; crosswalk; parking lot,0,0,39,194,0,0,375,71,0,0,576531,0,183542,702040,307689,734868
e12dee10fe2545e4ab88459ed4268bc6,scene-1006,singapore-queenstown,n015,41,41,Night; bus; peds; parked cars; sitting ped,0,0,0,232,0,0,497,78,0,36,190983,0,55861,85156,313182,683090
3032b651c72e4b5c86d4dea1b4930689,scene-1007,singapore-queenstown,n015,40,40,Night; truck; turn left,0,0,0,178,0,0,93,0,0,43,751469,0,221640,551685,543272,884382
c610d0ac2e2045a5972bda66ac42ede3,scene-1008,singapore-queenstown,n015,40,40,Night; peds in dark; lights; scooters; parking garage,0,0,0,289,0,48,91,32,0,0,1201466,0,326622,642887,340153,1520433
ea0979999bf84ee6a6230b1bde7ec723,scene-1009,singapore-queenstown,n015,41,41,Night; peds on sidewalk; slope; motorcycles; parking garage; parked cars,0,0,0,231,0,23,178,122,0,0,300605,0,82890,186891,668128,561432
b2119bd765a94b0cb705424800307bbf,scene-1010,singapore-queenstown,n015,40,40,Night; bus; peds wearing dark clothes; low traffic,0,0,27,40,0,0,123,0,0,0,234039,0,71700,295028,351965,881621
270fe8382f884386b3445143fa946200,scene-1011,singapore-queenstown,n015,40,40,Night; bus; parked cars; peds,0,0,77,33,0,0,143,143,0,0,366407,8163,56450,143006,570825,725881
32bae098e2434a09af1e7983e31fbf5c,scene-1012,singapore-queenstown,n015,40,40,Night; peds; cars,0,0,40,115,0,0,49,0,0,20,222068,0,63357,323417,356948,888228
2bfb95d8ba3a4c11869f4d6635784640,scene-1013,singapore-queenstown,n015,40,40,Night; cars; bus,0,0,52,46,0,0,56,60,0,0,379234,0,71385,220219,582102,681821
29dee0b8210b410a9b3421f0cb39019f,scene-1014,singapore-queenstown,n015,41,41,Night; bump; cars; turn right; bus; peds; ped in dark,0,0,49,310,0,0,118,81,0,0,676441,3865,205193,295833,826841,821842
69a38ccf0894467fbae658d28d4fd10a,scene-1015,singapore-queenstown,n015,40,40,Night; peds; bus stop; turn left; low traffic; bump,0,0,0,102,0,0,186,15,0,0,1034767,4527,391008,845300,141457,906333
f0f7132494bc4045a21868aca13b56f9,scene-1016,singapore-queenstown,n015,40,40,Night; peds; bus stop; bump; ped crossing crosswalk; bus,0,24,26,287,0,0,832,13,0,0,324699,11626,121620,158451,528388,815885
34a9823fac0d4b9db30898e00b5f9f9c,scene-1017,singapore-queenstown,n015,40,40,Night; ped; cars; bump; scooter; congestion,0,12,32,795,0,14,279,16,0,0,231426,3769,65581,452526,175030,1397612
